,Stock Code,Stock Name,Industry Type,Date,Open,Close,Highest,Lowest,Volume,Turnover,Price Fluctuation,Price Change Rate,Price Change,Turnover Ratio,P/E Ratio(dynamic)
13,600000,浦发银行,银行,2023-10-26,6.61,6.64,6.70,6.57,247395,172369038.00,1.97,0.45,0.03,0.08,5.66
14,600000,浦发银行,银行,2023-10-27,6.64,6.67,6.70,6.62,194658,136008280.00,1.20,0.45,0.03,0.07,5.66
15,600000,浦发银行,银行,2023-10-30,6.54,6.48,6.57,6.45,523889,357184227.00,1.80,-2.85,-0.19,0.18,5.66
16,600000,浦发银行,银行,2023-10-31,6.47,6.50,6.52,6.46,261732,178254034.00,0.93,0.31,0.02,0.09,5.66
17,600000,浦发银行,银行,2023-11-01,6.51,6.54,6.56,6.48,282722,193451603.00,1.23,0.62,0.04,0.10,5.66
18,600000,浦发银行,银行,2023-11-02,6.58,6.62,6.63,6.54,246111,170407886.00,1.38,1.22,0.08,0.08,5.66
19,600000,浦发银行,银行,2023-11-03,6.62,6.57,6.63,6.57,222025,153480943.00,0.91,-0.76,-0.05,0.08,5.66
20,600000,浦发银行,银行,2023-11-06,6.57,6.62,6.64,6.57,194328,134702057.00,1.07,0.76,0.05,0.07,5.66
21,600000,浦发银行,银行,2023-11-07,6.60,6.59,6.62,6.57,159130,110004329.00,0.76,-0.45,-0.03,0.05,5.66
22,600000,浦发银行,银行,2023-11-08,6.58,6.58,6.60,6.55,177612,122454642.00,0.76,-0.15,-0.01,0.06,5.66
23,600000,浦发银行,银行,2023-11-09,6.58,6.61,6.64,6.56,219104,151983647.00,1.22,0.46,0.03,0.07,5.66
24,600000,浦发银行,银行,2023-11-10,6.59,6.56,6.64,6.54,204590,141085870.00,1.51,-0.76,-0.05,0.07,5.66
25,600000,浦发银行,银行,2023-11-13,6.56,6.56,6.58,6.50,141681,97098285.00,1.22,0.00,0.00,0.05,5.66
26,600000,浦发银行,银行,2023-11-14,6.55,6.56,6.59,6.55,137775,94936060.00,0.61,0.00,0.00,0.05,5.66
27,600000,浦发银行,银行,2023-11-15,6.61,6.64,6.67,6.59,243400,169286981.00,1.22,1.22,0.08,0.08,5.66
28,600000,浦发银行,银行,2023-11-16,6.65,6.61,6.66,6.60,144129,100069369.00,0.90,-0.45,-0.03,0.05,5.66
29,600000,浦发银行,银行,2023-11-17,6.62,6.54,6.62,6.53,207754,142782028.00,1.36,-1.06,-0.07,0.07,5.66
30,600000,浦发银行,银行,2023-11-20,6.56,6.59,6.60,6.51,183266,126204997.00,1.38,0.76,0.05,0.06,5.66
31,600000,浦发银行,银行,2023-11-21,6.62,6.64,6.68,6.60,296843,206909185.00,1.21,0.76,0.05,0.10,5.66
32,600000,浦发银行,银行,2023-11-22,6.65,6.62,6.67,6.62,175408,122178498.00,0.75,-0.30,-0.02,0.06,5.66
33,600000,浦发银行,银行,2023-11-23,6.61,6.61,6.64,6.57,157421,108872444.00,1.06,-0.15,-0.01,0.05,5.66
34,600000,浦发银行,银行,2023-11-24,6.61,6.63,6.66,6.60,201653,140204489.00,0.91,0.30,0.02,0.07,5.66
35,600000,浦发银行,银行,2023-11-27,6.64,6.58,6.65,6.54,231077,159319645.00,1.66,-0.75,-0.05,0.08,5.66
36,600000,浦发银行,银行,2023-11-28,6.60,6.55,6.60,6.54,182493,125495683.00,0.91,-0.46,-0.03,0.06,5.66
37,600000,浦发银行,银行,2023-11-29,6.56,6.50,6.56,6.48,284166,193955098.00,1.22,-0.76,-0.05,0.10,5.66
38,600000,浦发银行,银行,2023-11-30,6.50,6.53,6.57,6.50,317112,217508582.00,1.08,0.46,0.03,0.11,5.66
39,600000,浦发银行,银行,2023-12-01,6.53,6.53,6.58,6.50,289462,198723791.00,1.23,0.00,0.00,0.10,5.66
40,600000,浦发银行,银行,2023-12-04,6.54,6.49,6.55,6.49,188587,128887074.00,0.92,-0.61,-0.04,0.06,5.66
41,600000,浦发银行,银行,2023-12-05,6.50,6.39,6.50,6.37,346049,233696141.00,2.00,-1.54,-0.10,0.12,5.66
42,600000,浦发银行,银行,2023-12-06,6.38,6.29,6.39,6.29,398332,264013331.00,1.56,-1.56,-0.10,0.14,5.66
43,600000,浦发银行,银行,2023-12-07,6.29,6.29,6.32,6.21,305417,201249909.00,1.75,0.00,0.00,0.10,5.66
44,600000,浦发银行,银行,2023-12-08,6.28,6.35,6.36,6.26,295197,196385672.00,1.59,0.95,0.06,0.10,5.66
45,600000,浦发银行,银行,2023-12-11,6.32,6.40,6.40,6.21,336164,222209869.00,2.99,0.79,0.05,0.11,5.66
46,600000,浦发银行,银行,2023-12-12,6.36,6.39,6.41,6.32,170036,113954198.00,1.41,-0.16,-0.01,0.06,5.66
47,600000,浦发银行,银行,2023-12-13,6.38,6.39,6.43,6.35,286834,192579846.00,1.25,0.00,0.00,0.10,5.66
48,600000,浦发银行,银行,2023-12-14,6.38,6.32,6.40,6.31,198631,132441281.00,1.41,-1.10,-0.07,0.07,5.66
49,600000,浦发银行,银行,2023-12-15,6.34,6.25,6.38,6.25,337030,223425092.00,2.06,-1.11,-0.07,0.11,5.66
50,600000,浦发银行,银行,2023-12-18,6.25,6.26,6.29,6.19,275238,180979297.00,1.60,0.16,0.01,0.09,5.66
51,600000,浦发银行,银行,2023-12-19,6.26,6.24,6.27,6.21,189885,124564888.00,0.96,-0.32,-0.02,0.06,5.66
52,600000,浦发银行,银行,2023-12-20,6.26,6.21,6.30,6.21,193699,127359291.00,1.44,-0.48,-0.03,0.07,5.66
53,600000,浦发银行,银行,2023-12-21,6.20,6.25,6.27,6.17,281409,184156560.00,1.61,0.64,0.04,0.10,5.66
54,600000,浦发银行,银行,2023-12-22,6.25,6.26,6.29,6.21,235893,155129803.00,1.28,0.16,0.01,0.08,5.66
55,600000,浦发银行,银行,2023-12-25,6.24,6.26,6.29,6.23,129043,84908528.00,0.96,0.00,0.00,0.04,5.66
56,600000,浦发银行,银行,2023-12-26,6.25,6.24,6.28,6.22,119345,78321376.00,0.96,-0.32,-0.02,0.04,5.66
57,600000,浦发银行,银行,2023-12-27,6.24,6.28,6.29,6.19,184227,120867594.00,1.60,0.64,0.04,0.06,5.66
58,600000,浦发银行,银行,2023-12-28,6.28,6.36,6.37,6.27,348027,231691608.00,1.59,1.27,0.08,0.12,5.66
59,600000,浦发银行,银行,2023-12-29,6.34,6.30,6.38,6.29,338014,224306297.00,1.42,-0.94,-0.06,0.12,5.66
60,600000,浦发银行,银行,2024-01-02,6.31,6.28,6.33,6.28,220667,146066304.00,0.79,-0.32,-0.02,0.08,5.66
61,600000,浦发银行,银行,2024-01-03,6.27,6.32,6.33,6.27,182037,120639706.00,0.96,0.64,0.04,0.06,5.66
62,600000,浦发银行,银行,2024-01-04,6.32,6.30,6.35,6.23,288860,190580610.00,1.90,-0.32,-0.02,0.10,5.66
63,600000,浦发银行,银行,2024-01-05,6.28,6.36,6.44,6.27,444214,296976886.00,2.70,0.95,0.06,0.15,5.66
64,600000,浦发银行,银行,2024-01-08,6.36,6.27,6.39,6.24,375203,247977825.00,2.36,-1.42,-0.09,0.13,5.66
65,600000,浦发银行,银行,2024-01-09,6.28,6.29,6.32,6.22,307419,202647646.00,1.59,0.32,0.02,0.10,5.66
66,600000,浦发银行,银行,2024-01-10,6.29,6.25,6.31,6.25,222409,146695926.00,0.95,-0.64,-0.04,0.08,5.66
67,600000,浦发银行,银行,2024-01-11,6.24,6.21,6.27,6.20,359147,235312058.00,1.12,-0.64,-0.04,0.12,5.66
68,600000,浦发银行,银行,2024-01-12,6.20,6.18,6.24,6.18,346241,225743841.00,0.97,-0.48,-0.03,0.12,5.66
69,600000,浦发银行,银行,2024-01-15,6.18,6.19,6.22,6.15,286942,186476698.00,1.13,0.16,0.01,0.10,5.66
70,600000,浦发银行,银行,2024-01-16,6.17,6.27,6.28,6.17,531865,348808283.00,1.78,1.29,0.08,0.18,5.66
71,600000,浦发银行,银行,2024-01-17,6.26,6.21,6.30,6.20,482499,316982892.00,1.59,-0.96,-0.06,0.16,5.66
72,600000,浦发银行,银行,2024-01-18,6.21,6.24,6.26,6.04,739944,477803910.00,3.54,0.48,0.03,0.25,5.66
73,600000,浦发银行,银行,2024-01-19,6.20,6.27,6.30,6.15,576401,378165075.00,2.40,0.48,0.03,0.20,5.66
74,600000,浦发银行,银行,2024-01-22,6.26,6.27,6.35,6.21,671735,445086465.00,2.23,0.00,0.00,0.23,5.66
75,600000,浦发银行,银行,2024-01-23,6.26,6.30,6.33,6.18,332985,218923249.00,2.39,0.48,0.03,0.11,5.66
76,600000,浦发银行,银行,2024-01-24,6.32,6.39,6.41,6.28,537465,358343157.00,2.06,1.43,0.09,0.18,5.66
77,600000,浦发银行,银行,2024-01-25,6.41,6.45,6.48,6.38,502569,339203853.00,1.56,0.94,0.06,0.17,5.66
78,600000,浦发银行,银行,2024-01-26,6.46,6.55,6.59,6.43,709979,485347721.00,2.48,1.55,0.10,0.24,5.66
79,600000,浦发银行,银行,2024-01-29,6.54,6.58,6.65,6.53,552699,381908899.00,1.83,0.46,0.03,0.19,5.66
80,600000,浦发银行,银行,2024-01-30,6.58,6.51,6.63,6.50,407370,280193766.00,1.98,-1.06,-0.07,0.14,5.66
81,600000,浦发银行,银行,2024-01-31,6.49,6.51,6.56,6.42,456620,311141441.00,2.15,0.00,0.00,0.16,5.66
82,600000,浦发银行,银行,2024-02-01,6.51,6.48,6.56,6.46,442524,302115560.00,1.54,-0.46,-0.03,0.15,5.66
83,600000,浦发银行,银行,2024-02-02,6.50,6.52,6.60,6.40,594829,407459710.00,3.09,0.62,0.04,0.20,5.66
84,600000,浦发银行,银行,2024-02-05,6.52,6.57,6.60,6.44,827137,566786780.00,2.45,0.77,0.05,0.28,5.66
85,600000,浦发银行,银行,2024-02-06,6.57,6.68,6.68,6.54,716832,498307471.00,2.13,1.67,0.11,0.24,5.66
86,600000,浦发银行,银行,2024-02-07,6.70,6.62,6.71,6.53,837313,580014441.00,2.69,-0.90,-0.06,0.29,5.66
87,600000,浦发银行,银行,2024-02-08,6.63,6.64,6.65,6.50,671647,463209888.00,2.27,0.30,0.02,0.23,5.66
88,600000,浦发银行,银行,2024-02-19,6.66,6.80,6.81,6.63,578698,407648425.00,2.71,2.41,0.16,0.20,5.66
89,600000,浦发银行,银行,2024-02-20,6.81,6.78,6.83,6.74,324090,230505757.00,1.32,-0.29,-0.02,0.11,5.66
90,600000,浦发银行,银行,2024-02-21,6.79,6.92,7.00,6.77,588096,426038720.00,3.39,2.06,0.14,0.20,5.66
91,600000,浦发银行,银行,2024-02-22,6.92,6.89,6.95,6.86,336652,242967428.00,1.30,-0.43,-0.03,0.11,5.66
92,600000,浦发银行,银行,2024-02-23,6.89,6.96,7.01,6.88,379396,276331224.00,1.89,1.02,0.07,0.13,5.66
93,600000,浦发银行,银行,2024-02-26,6.94,6.78,6.96,6.77,424831,304097864.00,2.73,-2.59,-0.18,0.14,5.66
94,600000,浦发银行,银行,2024-02-27,6.75,6.82,6.83,6.74,248622,176742732.00,1.33,0.59,0.04,0.08,5.66
95,600000,浦发银行,银行,2024-02-28,6.80,6.78,6.84,6.76,358267,255229186.00,1.17,-0.59,-0.04,0.12,5.66
96,600000,浦发银行,银行,2024-02-29,6.79,6.83,6.85,6.77,342882,244498953.00,1.18,0.74,0.05,0.12,5.66
97,600000,浦发银行,银行,2024-03-01,6.81,6.79,6.84,6.78,294318,209474048.00,0.88,-0.59,-0.04,0.10,5.66
98,600000,浦发银行,银行,2024-03-04,6.80,6.75,6.80,6.73,278560,197157050.00,1.03,-0.59,-0.04,0.09,5.66
99,600000,浦发银行,银行,2024-03-05,6.73,6.84,6.86,6.72,417562,297676104.00,2.07,1.33,0.09,0.14,5.66
100,600000,浦发银行,银行,2024-03-06,6.85,6.80,6.90,6.80,259187,185847810.00,1.46,-0.58,-0.04,0.09,5.66
101,600000,浦发银行,银行,2024-03-07,6.80,6.82,6.88,6.79,246903,176664369.00,1.32,0.29,0.02,0.08,5.66
102,600000,浦发银行,银行,2024-03-08,6.80,6.80,6.85,6.79,198618,141724066.00,0.88,-0.29,-0.02,0.07,5.66
103,600000,浦发银行,银行,2024-03-11,6.81,6.79,6.85,6.74,261955,185957986.00,1.62,-0.15,-0.01,0.09,5.66
104,600000,浦发银行,银行,2024-03-12,6.79,6.78,6.83,6.76,290305,206425806.00,1.03,-0.15,-0.01,0.10,5.66
105,600000,浦发银行,银行,2024-03-13,6.80,6.72,6.80,6.71,259485,183084895.00,1.33,-0.88,-0.06,0.09,5.66
106,600000,浦发银行,银行,2024-03-14,6.72,6.72,6.77,6.71,187036,131973016.00,0.89,0.00,0.00,0.06,5.66
107,600000,浦发银行,银行,2024-03-15,6.72,6.77,6.77,6.71,295995,208970012.00,0.89,0.74,0.05,0.10,5.66
108,600000,浦发银行,银行,2024-03-18,6.74,6.77,6.81,6.74,265585,188382260.00,1.03,0.00,0.00,0.09,5.66
109,600000,浦发银行,银行,2024-03-19,6.76,6.69,6.76,6.69,228487,160809198.00,1.03,-1.18,-0.08,0.08,5.66
110,600000,浦发银行,银行,2024-03-20,6.69,6.71,6.74,6.66,195430,137292232.00,1.20,0.30,0.02,0.07,5.66
111,600000,浦发银行,银行,2024-03-21,6.74,6.78,6.81,6.71,419249,297257990.00,1.49,1.04,0.07,0.14,5.66
112,600000,浦发银行,银行,2024-03-22,6.76,6.72,6.80,6.64,359605,252638802.00,2.36,-0.88,-0.06,0.12,5.66
113,600000,浦发银行,银行,2024-03-25,6.74,6.74,6.77,6.69,244395,172644827.00,1.19,0.30,0.02,0.08,5.66
114,600000,浦发银行,银行,2024-03-26,6.77,6.83,6.83,6.75,351115,250044910.00,1.19,1.34,0.09,0.12,5.66
115,600000,浦发银行,银行,2024-03-27,6.82,6.85,6.91,6.79,419431,301380700.00,1.76,0.29,0.02,0.14,5.66
116,600000,浦发银行,银行,2024-03-28,6.87,6.85,6.88,6.79,345360,246970623.00,1.31,0.00,0.00,0.12,5.66
117,600000,浦发银行,银行,2024-03-29,6.81,6.81,6.87,6.79,181389,129562451.00,1.17,-0.58,-0.04,0.06,5.66
118,600000,浦发银行,银行,2024-04-01,6.83,6.91,6.92,6.82,360288,259657244.00,1.47,1.47,0.10,0.12,5.66
119,600000,浦发银行,银行,2024-04-02,6.92,6.95,6.99,6.90,350952,255236210.00,1.30,0.58,0.04,0.12,5.66
120,600000,浦发银行,银行,2024-04-03,6.91,6.91,6.96,6.87,252541,182860244.00,1.29,-0.58,-0.04,0.09,5.66
121,600000,浦发银行,银行,2024-04-08,6.91,6.96,7.00,6.87,327645,238582732.00,1.88,0.72,0.05,0.11,5.66
122,600000,浦发银行,银行,2024-04-09,6.97,6.94,7.00,6.93,203355,147972234.00,1.01,-0.29,-0.02,0.07,5.66
123,600000,浦发银行,银行,2024-04-10,6.94,6.95,7.01,6.91,224367,163551937.00,1.44,0.14,0.01,0.08,5.66
124,600000,浦发银行,银行,2024-04-11,6.91,6.92,6.96,6.87,253642,183441392.00,1.29,-0.43,-0.03,0.09,5.66
125,600000,浦发银行,银行,2024-04-12,6.88,6.81,6.94,6.80,328097,235493710.00,2.02,-1.59,-0.11,0.11,5.66
126,600000,浦发银行,银行,2024-04-15,6.80,6.98,6.98,6.80,483103,350007626.00,2.64,2.50,0.17,0.16,5.66
127,600000,浦发银行,银行,2024-04-16,6.93,6.94,7.00,6.89,402033,292494126.00,1.58,-0.57,-0.04,0.14,5.66
128,600000,浦发银行,银行,2024-04-17,6.94,7.02,7.03,6.86,431519,314102077.00,2.45,1.15,0.08,0.15,5.66
129,600000,浦发银行,银行,2024-04-18,7.02,7.01,7.14,6.99,468225,345482146.00,2.14,-0.14,-0.01,0.16,5.66
130,600000,浦发银行,银行,2024-04-19,7.00,7.02,7.08,6.94,380042,278975860.00,2.00,0.14,0.01,0.13,5.66
131,600000,浦发银行,银行,2024-04-22,7.04,6.97,7.11,6.96,326947,240124244.00,2.14,-0.71,-0.05,0.11,5.66
132,600000,浦发银行,银行,2024-04-23,7.00,7.02,7.08,6.93,440556,323208600.00,2.15,0.72,0.05,0.15,5.66
133,600000,浦发银行,银行,2024-04-24,7.06,7.04,7.08,6.98,247589,181997245.00,1.42,0.28,0.02,0.08,5.66
134,600000,浦发银行,银行,2024-04-25,7.01,7.09,7.10,6.99,246769,182019255.00,1.56,0.71,0.05,0.08,5.66
135,600000,浦发银行,银行,2024-04-26,7.09,7.10,7.16,7.03,458466,339924206.00,1.83,0.14,0.01,0.16,5.66
136,600000,浦发银行,银行,2024-04-29,7.07,7.10,7.20,6.98,393178,292685761.00,3.10,0.00,0.00,0.13,5.66
137,600000,浦发银行,银行,2024-04-30,7.26,7.38,7.52,7.24,1054728,813284484.00,3.94,3.94,0.28,0.36,5.66
138,600000,浦发银行,银行,2024-05-06,7.50,7.53,7.57,7.43,859373,673787209.00,1.90,2.03,0.15,0.29,5.66
139,600000,浦发银行,银行,2024-05-07,7.53,7.50,7.54,7.40,462695,360376178.00,1.86,-0.40,-0.03,0.16,5.66
140,600000,浦发银行,银行,2024-05-08,7.49,7.48,7.53,7.46,303779,237540800.00,0.93,-0.27,-0.02,0.10,5.66
141,600000,浦发银行,银行,2024-05-09,7.48,7.48,7.53,7.44,339421,264867396.00,1.20,0.00,0.00,0.12,5.66
142,600000,浦发银行,银行,2024-05-10,7.49,7.62,7.63,7.48,522116,412342285.00,2.01,1.87,0.14,0.18,5.66
143,600000,浦发银行,银行,2024-05-13,7.61,7.64,7.66,7.55,404221,320678361.00,1.44,0.26,0.02,0.14,5.66
144,600000,浦发银行,银行,2024-05-14,7.65,7.56,7.66,7.54,398436,314999430.00,1.57,-1.05,-0.08,0.14,5.66
145,600000,浦发银行,银行,2024-05-15,7.58,7.57,7.61,7.52,310391,244683418.00,1.19,0.13,0.01,0.11,5.66
146,600000,浦发银行,银行,2024-05-16,7.60,7.70,7.73,7.56,606587,485813395.00,2.25,1.72,0.13,0.21,5.66
147,600000,浦发银行,银行,2024-05-17,7.72,7.84,7.84,7.68,694381,561342802.00,2.08,1.82,0.14,0.24,5.66
148,600000,浦发银行,银行,2024-05-20,7.88,8.00,8.03,7.83,881450,731104374.00,2.55,2.04,0.16,0.30,5.66
149,600000,浦发银行,银行,2024-05-21,7.99,8.10,8.10,7.94,531463,445171663.00,2.00,1.25,0.10,0.18,5.66
150,600000,浦发银行,银行,2024-05-22,8.09,8.21,8.30,8.06,711732,605588076.00,2.96,1.36,0.11,0.24,5.66
151,600000,浦发银行,银行,2024-05-23,8.20,8.20,8.28,8.16,612123,522802575.00,1.46,-0.12,-0.01,0.21,5.66
152,600000,浦发银行,银行,2024-05-24,8.19,8.12,8.27,8.09,607406,516406884.00,2.20,-0.98,-0.08,0.21,5.66
153,600000,浦发银行,银行,2024-05-27,8.13,8.22,8.24,8.11,528587,449932564.00,1.60,1.23,0.10,0.18,5.66
154,600000,浦发银行,银行,2024-05-28,8.26,8.22,8.32,8.19,400473,342904480.00,1.58,0.00,0.00,0.14,5.66
155,600000,浦发银行,银行,2024-05-29,8.21,8.17,8.27,8.13,408024,347290250.00,1.70,-0.61,-0.05,0.14,5.66
156,600000,浦发银行,银行,2024-05-30,8.15,8.08,8.23,8.04,567016,479146211.00,2.33,-1.10,-0.09,0.19,5.66
157,600000,浦发银行,银行,2024-05-31,8.13,8.02,8.13,7.99,537973,449689002.00,1.73,-0.74,-0.06,0.18,5.66
158,600000,浦发银行,银行,2024-06-03,7.98,7.96,8.01,7.87,602137,496075056.00,1.75,-0.75,-0.06,0.21,5.66
159,600000,浦发银行,银行,2024-06-04,7.96,8.00,8.02,7.91,398005,330354916.00,1.38,0.50,0.04,0.14,5.66
160,600000,浦发银行,银行,2024-06-05,8.01,7.97,8.02,7.94,312958,259659811.00,1.00,-0.38,-0.03,0.11,5.66
161,600000,浦发银行,银行,2024-06-06,7.99,7.93,8.03,7.92,341496,283171544.00,1.38,-0.50,-0.04,0.12,5.66
162,600000,浦发银行,银行,2024-06-07,8.00,7.99,8.06,7.88,414517,344132159.00,2.27,0.76,0.06,0.14,5.66
163,600000,浦发银行,银行,2024-06-11,8.02,7.83,8.04,7.79,411324,337102415.00,3.13,-2.00,-0.16,0.14,5.66
164,600000,浦发银行,银行,2024-06-12,7.83,7.79,7.85,7.72,386177,312851351.00,1.66,-0.51,-0.04,0.13,5.66
165,600000,浦发银行,银行,2024-06-13,7.78,7.81,7.88,7.77,404337,329399974.00,1.41,0.26,0.02,0.14,5.66
166,600000,浦发银行,银行,2024-06-14,7.78,7.82,7.86,7.67,444630,359834402.00,2.43,0.13,0.01,0.15,5.66
167,600000,浦发银行,银行,2024-06-17,7.83,7.78,7.84,7.71,362784,293415748.00,1.66,-0.51,-0.04,0.12,5.66
168,600000,浦发银行,银行,2024-06-18,7.78,7.77,7.83,7.70,328762,265920571.00,1.67,-0.13,-0.01,0.11,5.66
169,600000,浦发银行,银行,2024-06-19,7.78,7.90,7.94,7.77,406051,332732412.00,2.19,1.67,0.13,0.14,5.66
170,600000,浦发银行,银行,2024-06-20,7.86,7.88,7.94,7.83,256623,210632866.00,1.39,-0.25,-0.02,0.09,5.66
171,600000,浦发银行,银行,2024-06-21,7.88,7.85,7.91,7.80,400114,327124974.00,1.40,-0.38,-0.03,0.14,5.66
172,600000,浦发银行,银行,2024-06-24,7.87,7.83,7.88,7.71,370467,301011768.00,2.17,-0.25,-0.02,0.13,5.66
173,600000,浦发银行,银行,2024-06-25,7.86,7.88,7.93,7.77,398181,326580576.00,2.04,0.64,0.05,0.14,5.66
174,600000,浦发银行,银行,2024-06-26,7.88,7.89,7.91,7.81,335637,274593635.00,1.27,0.13,0.01,0.11,5.66
175,600000,浦发银行,银行,2024-06-27,7.89,7.90,7.98,7.81,445615,366021816.00,2.15,0.13,0.01,0.15,5.66
176,600000,浦发银行,银行,2024-06-28,7.90,7.91,7.97,7.85,377997,311360174.00,1.52,0.13,0.01,0.13,5.66
177,600000,浦发银行,银行,2024-07-01,7.90,7.96,7.98,7.88,287330,237294502.00,1.26,0.63,0.05,0.10,5.66
178,600000,浦发银行,银行,2024-07-02,7.95,8.21,8.22,7.95,573458,485897424.00,3.39,3.14,0.25,0.20,5.66
179,600000,浦发银行,银行,2024-07-03,8.21,8.21,8.28,8.16,464097,396512668.00,1.46,0.00,0.00,0.16,5.66
180,600000,浦发银行,银行,2024-07-04,8.27,8.18,8.31,8.16,444121,379773335.00,1.83,-0.37,-0.03,0.15,5.66
181,600000,浦发银行,银行,2024-07-05,8.22,8.02,8.23,7.97,519970,436429581.00,3.18,-1.96,-0.16,0.18,5.66
182,600000,浦发银行,银行,2024-07-08,8.02,8.11,8.17,7.94,453208,381472461.00,2.87,1.12,0.09,0.15,5.66
183,600000,浦发银行,银行,2024-07-09,8.15,8.32,8.34,8.09,545342,466546717.00,3.08,2.59,0.21,0.19,5.66
184,600000,浦发银行,银行,2024-07-10,8.32,8.37,8.40,8.28,406046,352263036.00,1.44,0.60,0.05,0.14,5.66
185,600000,浦发银行,银行,2024-07-11,8.39,8.28,8.41,8.24,349462,301339421.00,2.03,-1.08,-0.09,0.12,5.66
186,600000,浦发银行,银行,2024-07-12,8.31,8.52,8.53,8.29,572677,503070724.00,2.90,2.90,0.24,0.20,5.66
187,600000,浦发银行,银行,2024-07-15,8.51,8.56,8.59,8.48,461915,409364220.00,1.29,0.47,0.04,0.16,5.66
188,600000,浦发银行,银行,2024-07-16,8.55,8.54,8.63,8.50,446803,397093120.00,1.52,-0.23,-0.02,0.15,5.66
189,600000,浦发银行,银行,2024-07-17,8.58,8.72,8.75,8.54,881193,794489956.00,2.46,2.11,0.18,0.30,5.66
190,600000,浦发银行,银行,2024-07-18,8.75,8.77,8.78,8.61,662095,575924982.00,1.95,0.57,0.05,0.23,5.66
191,600000,浦发银行,银行,2024-07-19,8.79,8.73,8.79,8.62,619413,539610903.00,1.94,-0.46,-0.04,0.21,5.66
192,600000,浦发银行,银行,2024-07-22,8.71,8.58,8.73,8.52,632289,543154122.00,2.41,-1.72,-0.15,0.22,5.66
193,600000,浦发银行,银行,2024-07-23,8.62,8.59,8.69,8.59,411815,356167715.00,1.17,0.12,0.01,0.14,5.66
194,600000,浦发银行,银行,2024-07-24,8.61,8.55,8.68,8.54,375517,322441687.00,1.63,-0.47,-0.04,0.13,5.66
195,600000,浦发银行,银行,2024-07-25,8.58,8.52,8.58,8.32,601561,508007084.00,3.04,-0.35,-0.03,0.20,5.66
196,600000,浦发银行,银行,2024-07-26,8.48,8.33,8.52,8.24,493590,411165380.00,3.29,-2.23,-0.19,0.17,5.66
197,600000,浦发银行,银行,2024-07-29,8.33,8.53,8.57,8.30,464638,395067013.00,3.24,2.40,0.20,0.16,5.66
198,600000,浦发银行,银行,2024-07-30,8.54,8.39,8.54,8.36,405843,341513550.00,2.11,-1.64,-0.14,0.14,5.66
199,600000,浦发银行,银行,2024-07-31,8.45,8.40,8.46,8.35,434296,365181480.00,1.31,0.12,0.01,0.15,5.66
200,600000,浦发银行,银行,2024-08-01,8.40,8.57,8.61,8.34,545602,464982610.00,3.21,2.02,0.17,0.19,5.66
201,600000,浦发银行,银行,2024-08-02,8.56,8.47,8.60,8.40,313615,266363129.00,2.33,-1.17,-0.10,0.11,5.66
202,600000,浦发银行,银行,2024-08-05,8.47,8.38,8.52,8.35,411788,346404332.00,2.01,-1.06,-0.09,0.14,5.66
203,600000,浦发银行,银行,2024-08-06,8.43,8.24,8.45,8.19,416041,344150545.00,3.10,-1.67,-0.14,0.14,5.66
204,600000,浦发银行,银行,2024-08-07,8.23,8.31,8.37,8.22,265422,220186459.00,1.82,0.85,0.07,0.09,5.66
205,600000,浦发银行,银行,2024-08-08,8.36,8.38,8.45,8.29,276691,231992004.00,1.93,0.84,0.07,0.09,5.66
206,600000,浦发银行,银行,2024-08-09,8.41,8.53,8.60,8.41,391201,334119265.00,2.27,1.79,0.15,0.13,5.66
207,600000,浦发银行,银行,2024-08-12,8.51,8.58,8.63,8.49,292500,250903225.00,1.64,0.59,0.05,0.10,5.66
208,600000,浦发银行,银行,2024-08-13,8.56,8.59,8.67,8.54,272116,234443969.00,1.52,0.12,0.01,0.09,5.66
209,600000,浦发银行,银行,2024-08-14,8.63,8.57,8.65,8.54,211457,181445555.00,1.28,-0.23,-0.02,0.07,5.66
210,600000,浦发银行,银行,2024-08-15,8.51,8.74,8.75,8.51,450662,392033450.00,2.80,1.98,0.17,0.15,5.66
211,600000,浦发银行,银行,2024-08-16,8.74,8.85,8.86,8.70,375669,331065667.00,1.83,1.26,0.11,0.13,5.66
212,600000,浦发银行,银行,2024-08-19,8.86,9.02,9.03,8.84,589380,528390434.00,2.15,1.92,0.17,0.20,5.66
213,600000,浦发银行,银行,2024-08-20,9.01,8.91,9.07,8.88,501888,449704844.00,2.11,-1.22,-0.11,0.17,5.66
214,600000,浦发银行,银行,2024-08-21,8.91,8.96,9.04,8.82,436281,390145317.00,2.47,0.56,0.05,0.15,5.66
215,600000,浦发银行,银行,2024-08-22,8.96,9.01,9.07,8.93,362643,327034943.00,1.56,0.56,0.05,0.12,5.66
216,600000,浦发银行,银行,2024-08-23,9.01,9.00,9.04,8.90,316987,284739205.00,1.55,-0.11,-0.01,0.11,5.66
217,600000,浦发银行,银行,2024-08-26,9.00,8.88,9.00,8.83,514446,457039669.00,1.89,-1.33,-0.12,0.18,5.66
218,600000,浦发银行,银行,2024-08-27,8.87,8.88,8.94,8.82,306834,272898056.00,1.35,0.00,0.00,0.10,5.66
219,600000,浦发银行,银行,2024-08-28,8.92,8.82,8.93,8.76,325285,287017718.00,1.91,-0.68,-0.06,0.11,5.66
220,600000,浦发银行,银行,2024-08-29,8.82,8.55,8.83,8.53,509496,438959414.00,3.40,-3.06,-0.27,0.17,5.66
