,Stock Code,Stock Name,Industry Type,Date,Open,Close,Highest,Lowest,Volume,Turnover,Price Fluctuation,Price Change Rate,Price Change,Turnover Ratio,P/E Ratio(dynamic)
68,600000,浦发银行,银行,2024-01-12,6.20,6.18,6.24,6.18,346241,225743841.00,0.97,-0.48,-0.03,0.12,5.49
69,600000,浦发银行,银行,2024-01-15,6.18,6.19,6.22,6.15,286942,186476698.00,1.13,0.16,0.01,0.10,5.49
70,600000,浦发银行,银行,2024-01-16,6.17,6.27,6.28,6.17,531865,348808283.00,1.78,1.29,0.08,0.18,5.49
71,600000,浦发银行,银行,2024-01-17,6.26,6.21,6.30,6.20,482499,316982892.00,1.59,-0.96,-0.06,0.16,5.49
72,600000,浦发银行,银行,2024-01-18,6.21,6.24,6.26,6.04,739944,477803910.00,3.54,0.48,0.03,0.25,5.49
73,600000,浦发银行,银行,2024-01-19,6.20,6.27,6.30,6.15,576401,378165075.00,2.40,0.48,0.03,0.20,5.49
74,600000,浦发银行,银行,2024-01-22,6.26,6.27,6.35,6.21,671735,445086465.00,2.23,0.00,0.00,0.23,5.49
75,600000,浦发银行,银行,2024-01-23,6.26,6.30,6.33,6.18,332985,218923249.00,2.39,0.48,0.03,0.11,5.49
76,600000,浦发银行,银行,2024-01-24,6.32,6.39,6.41,6.28,537465,358343157.00,2.06,1.43,0.09,0.18,5.49
77,600000,浦发银行,银行,2024-01-25,6.41,6.45,6.48,6.38,502569,339203853.00,1.56,0.94,0.06,0.17,5.49
78,600000,浦发银行,银行,2024-01-26,6.46,6.55,6.59,6.43,709979,485347721.00,2.48,1.55,0.10,0.24,5.49
79,600000,浦发银行,银行,2024-01-29,6.54,6.58,6.65,6.53,552699,381908899.00,1.83,0.46,0.03,0.19,5.49
80,600000,浦发银行,银行,2024-01-30,6.58,6.51,6.63,6.50,407370,280193766.00,1.98,-1.06,-0.07,0.14,5.49
81,600000,浦发银行,银行,2024-01-31,6.49,6.51,6.56,6.42,456620,311141441.00,2.15,0.00,0.00,0.16,5.49
82,600000,浦发银行,银行,2024-02-01,6.51,6.48,6.56,6.46,442524,302115560.00,1.54,-0.46,-0.03,0.15,5.49
83,600000,浦发银行,银行,2024-02-02,6.50,6.52,6.60,6.40,594829,407459710.00,3.09,0.62,0.04,0.20,5.49
84,600000,浦发银行,银行,2024-02-05,6.52,6.57,6.60,6.44,827137,566786780.00,2.45,0.77,0.05,0.28,5.49
85,600000,浦发银行,银行,2024-02-06,6.57,6.68,6.68,6.54,716832,498307471.00,2.13,1.67,0.11,0.24,5.49
86,600000,浦发银行,银行,2024-02-07,6.70,6.62,6.71,6.53,837313,580014441.00,2.69,-0.90,-0.06,0.29,5.49
87,600000,浦发银行,银行,2024-02-08,6.63,6.64,6.65,6.50,671647,463209888.00,2.27,0.30,0.02,0.23,5.49
88,600000,浦发银行,银行,2024-02-19,6.66,6.80,6.81,6.63,578698,407648425.00,2.71,2.41,0.16,0.20,5.49
89,600000,浦发银行,银行,2024-02-20,6.81,6.78,6.83,6.74,324090,230505757.00,1.32,-0.29,-0.02,0.11,5.49
90,600000,浦发银行,银行,2024-02-21,6.79,6.92,7.00,6.77,588096,426038720.00,3.39,2.06,0.14,0.20,5.49
91,600000,浦发银行,银行,2024-02-22,6.92,6.89,6.95,6.86,336652,242967428.00,1.30,-0.43,-0.03,0.11,5.49
92,600000,浦发银行,银行,2024-02-23,6.89,6.96,7.01,6.88,379396,276331224.00,1.89,1.02,0.07,0.13,5.49
93,600000,浦发银行,银行,2024-02-26,6.94,6.78,6.96,6.77,424831,304097864.00,2.73,-2.59,-0.18,0.14,5.49
94,600000,浦发银行,银行,2024-02-27,6.75,6.82,6.83,6.74,248622,176742732.00,1.33,0.59,0.04,0.08,5.49
95,600000,浦发银行,银行,2024-02-28,6.80,6.78,6.84,6.76,358267,255229186.00,1.17,-0.59,-0.04,0.12,5.49
96,600000,浦发银行,银行,2024-02-29,6.79,6.83,6.85,6.77,342882,244498953.00,1.18,0.74,0.05,0.12,5.49
97,600000,浦发银行,银行,2024-03-01,6.81,6.79,6.84,6.78,294318,209474048.00,0.88,-0.59,-0.04,0.10,5.49
98,600000,浦发银行,银行,2024-03-04,6.80,6.75,6.80,6.73,278560,197157050.00,1.03,-0.59,-0.04,0.09,5.49
99,600000,浦发银行,银行,2024-03-05,6.73,6.84,6.86,6.72,417562,297676104.00,2.07,1.33,0.09,0.14,5.49
100,600000,浦发银行,银行,2024-03-06,6.85,6.80,6.90,6.80,259187,185847810.00,1.46,-0.58,-0.04,0.09,5.49
101,600000,浦发银行,银行,2024-03-07,6.80,6.82,6.88,6.79,246903,176664369.00,1.32,0.29,0.02,0.08,5.49
102,600000,浦发银行,银行,2024-03-08,6.80,6.80,6.85,6.79,198618,141724066.00,0.88,-0.29,-0.02,0.07,5.49
103,600000,浦发银行,银行,2024-03-11,6.81,6.79,6.85,6.74,261955,185957986.00,1.62,-0.15,-0.01,0.09,5.49
104,600000,浦发银行,银行,2024-03-12,6.79,6.78,6.83,6.76,290305,206425806.00,1.03,-0.15,-0.01,0.10,5.49
105,600000,浦发银行,银行,2024-03-13,6.80,6.72,6.80,6.71,259485,183084895.00,1.33,-0.88,-0.06,0.09,5.49
106,600000,浦发银行,银行,2024-03-14,6.72,6.72,6.77,6.71,187036,131973016.00,0.89,0.00,0.00,0.06,5.49
107,600000,浦发银行,银行,2024-03-15,6.72,6.77,6.77,6.71,295995,208970012.00,0.89,0.74,0.05,0.10,5.49
108,600000,浦发银行,银行,2024-03-18,6.74,6.77,6.81,6.74,265585,188382260.00,1.03,0.00,0.00,0.09,5.49
109,600000,浦发银行,银行,2024-03-19,6.76,6.69,6.76,6.69,228487,160809198.00,1.03,-1.18,-0.08,0.08,5.49
110,600000,浦发银行,银行,2024-03-20,6.69,6.71,6.74,6.66,195430,137292232.00,1.20,0.30,0.02,0.07,5.49
111,600000,浦发银行,银行,2024-03-21,6.74,6.78,6.81,6.71,419249,297257990.00,1.49,1.04,0.07,0.14,5.49
112,600000,浦发银行,银行,2024-03-22,6.76,6.72,6.80,6.64,359605,252638802.00,2.36,-0.88,-0.06,0.12,5.49
113,600000,浦发银行,银行,2024-03-25,6.74,6.74,6.77,6.69,244395,172644827.00,1.19,0.30,0.02,0.08,5.49
114,600000,浦发银行,银行,2024-03-26,6.77,6.83,6.83,6.75,351115,250044910.00,1.19,1.34,0.09,0.12,5.49
115,600000,浦发银行,银行,2024-03-27,6.82,6.85,6.91,6.79,419431,301380700.00,1.76,0.29,0.02,0.14,5.49
116,600000,浦发银行,银行,2024-03-28,6.87,6.85,6.88,6.79,345360,246970623.00,1.31,0.00,0.00,0.12,5.49
117,600000,浦发银行,银行,2024-03-29,6.81,6.81,6.87,6.79,181389,129562451.00,1.17,-0.58,-0.04,0.06,5.49
118,600000,浦发银行,银行,2024-04-01,6.83,6.91,6.92,6.82,360288,259657244.00,1.47,1.47,0.10,0.12,5.49
119,600000,浦发银行,银行,2024-04-02,6.92,6.95,6.99,6.90,350952,255236210.00,1.30,0.58,0.04,0.12,5.49
120,600000,浦发银行,银行,2024-04-03,6.91,6.91,6.96,6.87,252541,182860244.00,1.29,-0.58,-0.04,0.09,5.49
121,600000,浦发银行,银行,2024-04-08,6.91,6.96,7.00,6.87,327645,238582732.00,1.88,0.72,0.05,0.11,5.49
122,600000,浦发银行,银行,2024-04-09,6.97,6.94,7.00,6.93,203355,147972234.00,1.01,-0.29,-0.02,0.07,5.49
123,600000,浦发银行,银行,2024-04-10,6.94,6.95,7.01,6.91,224367,163551937.00,1.44,0.14,0.01,0.08,5.49
124,600000,浦发银行,银行,2024-04-11,6.91,6.92,6.96,6.87,253642,183441392.00,1.29,-0.43,-0.03,0.09,5.49
125,600000,浦发银行,银行,2024-04-12,6.88,6.81,6.94,6.80,328097,235493710.00,2.02,-1.59,-0.11,0.11,5.49
126,600000,浦发银行,银行,2024-04-15,6.80,6.98,6.98,6.80,483103,350007626.00,2.64,2.50,0.17,0.16,5.49
127,600000,浦发银行,银行,2024-04-16,6.93,6.94,7.00,6.89,402033,292494126.00,1.58,-0.57,-0.04,0.14,5.49
128,600000,浦发银行,银行,2024-04-17,6.94,7.02,7.03,6.86,431519,314102077.00,2.45,1.15,0.08,0.15,5.49
129,600000,浦发银行,银行,2024-04-18,7.02,7.01,7.14,6.99,468225,345482146.00,2.14,-0.14,-0.01,0.16,5.49
130,600000,浦发银行,银行,2024-04-19,7.00,7.02,7.08,6.94,380042,278975860.00,2.00,0.14,0.01,0.13,5.49
131,600000,浦发银行,银行,2024-04-22,7.04,6.97,7.11,6.96,326947,240124244.00,2.14,-0.71,-0.05,0.11,5.49
132,600000,浦发银行,银行,2024-04-23,7.00,7.02,7.08,6.93,440556,323208600.00,2.15,0.72,0.05,0.15,5.49
133,600000,浦发银行,银行,2024-04-24,7.06,7.04,7.08,6.98,247589,181997245.00,1.42,0.28,0.02,0.08,5.49
134,600000,浦发银行,银行,2024-04-25,7.01,7.09,7.10,6.99,246769,182019255.00,1.56,0.71,0.05,0.08,5.49
135,600000,浦发银行,银行,2024-04-26,7.09,7.10,7.16,7.03,458466,339924206.00,1.83,0.14,0.01,0.16,5.49
136,600000,浦发银行,银行,2024-04-29,7.07,7.10,7.20,6.98,393178,292685761.00,3.10,0.00,0.00,0.13,5.49
137,600000,浦发银行,银行,2024-04-30,7.26,7.38,7.52,7.24,1054728,813284484.00,3.94,3.94,0.28,0.36,5.49
138,600000,浦发银行,银行,2024-05-06,7.50,7.53,7.57,7.43,859373,673787209.00,1.90,2.03,0.15,0.29,5.49
139,600000,浦发银行,银行,2024-05-07,7.53,7.50,7.54,7.40,462695,360376178.00,1.86,-0.40,-0.03,0.16,5.49
140,600000,浦发银行,银行,2024-05-08,7.49,7.48,7.53,7.46,303779,237540800.00,0.93,-0.27,-0.02,0.10,5.49
141,600000,浦发银行,银行,2024-05-09,7.48,7.48,7.53,7.44,339421,264867396.00,1.20,0.00,0.00,0.12,5.49
142,600000,浦发银行,银行,2024-05-10,7.49,7.62,7.63,7.48,522116,412342285.00,2.01,1.87,0.14,0.18,5.49
143,600000,浦发银行,银行,2024-05-13,7.61,7.64,7.66,7.55,404221,320678361.00,1.44,0.26,0.02,0.14,5.49
144,600000,浦发银行,银行,2024-05-14,7.65,7.56,7.66,7.54,398436,314999430.00,1.57,-1.05,-0.08,0.14,5.49
145,600000,浦发银行,银行,2024-05-15,7.58,7.57,7.61,7.52,310391,244683418.00,1.19,0.13,0.01,0.11,5.49
146,600000,浦发银行,银行,2024-05-16,7.60,7.70,7.73,7.56,606587,485813395.00,2.25,1.72,0.13,0.21,5.49
147,600000,浦发银行,银行,2024-05-17,7.72,7.84,7.84,7.68,694381,561342802.00,2.08,1.82,0.14,0.24,5.49
148,600000,浦发银行,银行,2024-05-20,7.88,8.00,8.03,7.83,881450,731104374.00,2.55,2.04,0.16,0.30,5.49
149,600000,浦发银行,银行,2024-05-21,7.99,8.10,8.10,7.94,531463,445171663.00,2.00,1.25,0.10,0.18,5.49
150,600000,浦发银行,银行,2024-05-22,8.09,8.21,8.30,8.06,711732,605588076.00,2.96,1.36,0.11,0.24,5.49
151,600000,浦发银行,银行,2024-05-23,8.20,8.20,8.28,8.16,612123,522802575.00,1.46,-0.12,-0.01,0.21,5.49
152,600000,浦发银行,银行,2024-05-24,8.19,8.12,8.27,8.09,607406,516406884.00,2.20,-0.98,-0.08,0.21,5.49
153,600000,浦发银行,银行,2024-05-27,8.13,8.22,8.24,8.11,528587,449932564.00,1.60,1.23,0.10,0.18,5.49
154,600000,浦发银行,银行,2024-05-28,8.26,8.22,8.32,8.19,400473,342904480.00,1.58,0.00,0.00,0.14,5.49
155,600000,浦发银行,银行,2024-05-29,8.21,8.17,8.27,8.13,408024,347290250.00,1.70,-0.61,-0.05,0.14,5.49
156,600000,浦发银行,银行,2024-05-30,8.15,8.08,8.23,8.04,567016,479146211.00,2.33,-1.10,-0.09,0.19,5.49
157,600000,浦发银行,银行,2024-05-31,8.13,8.02,8.13,7.99,537973,449689002.00,1.73,-0.74,-0.06,0.18,5.49
158,600000,浦发银行,银行,2024-06-03,7.98,7.96,8.01,7.87,602137,496075056.00,1.75,-0.75,-0.06,0.21,5.49
159,600000,浦发银行,银行,2024-06-04,7.96,8.00,8.02,7.91,398005,330354916.00,1.38,0.50,0.04,0.14,5.49
160,600000,浦发银行,银行,2024-06-05,8.01,7.97,8.02,7.94,312958,259659811.00,1.00,-0.38,-0.03,0.11,5.49
161,600000,浦发银行,银行,2024-06-06,7.99,7.93,8.03,7.92,341496,283171544.00,1.38,-0.50,-0.04,0.12,5.49
162,600000,浦发银行,银行,2024-06-07,8.00,7.99,8.06,7.88,414517,344132159.00,2.27,0.76,0.06,0.14,5.49
163,600000,浦发银行,银行,2024-06-11,8.02,7.83,8.04,7.79,411324,337102415.00,3.13,-2.00,-0.16,0.14,5.49
164,600000,浦发银行,银行,2024-06-12,7.83,7.79,7.85,7.72,386177,312851351.00,1.66,-0.51,-0.04,0.13,5.49
165,600000,浦发银行,银行,2024-06-13,7.78,7.81,7.88,7.77,404337,329399974.00,1.41,0.26,0.02,0.14,5.49
166,600000,浦发银行,银行,2024-06-14,7.78,7.82,7.86,7.67,444630,359834402.00,2.43,0.13,0.01,0.15,5.49
167,600000,浦发银行,银行,2024-06-17,7.83,7.78,7.84,7.71,362784,293415748.00,1.66,-0.51,-0.04,0.12,5.49
168,600000,浦发银行,银行,2024-06-18,7.78,7.77,7.83,7.70,328762,265920571.00,1.67,-0.13,-0.01,0.11,5.49
169,600000,浦发银行,银行,2024-06-19,7.78,7.90,7.94,7.77,406051,332732412.00,2.19,1.67,0.13,0.14,5.49
170,600000,浦发银行,银行,2024-06-20,7.86,7.88,7.94,7.83,256623,210632866.00,1.39,-0.25,-0.02,0.09,5.49
171,600000,浦发银行,银行,2024-06-21,7.88,7.85,7.91,7.80,400114,327124974.00,1.40,-0.38,-0.03,0.14,5.49
172,600000,浦发银行,银行,2024-06-24,7.87,7.83,7.88,7.71,370467,301011768.00,2.17,-0.25,-0.02,0.13,5.49
173,600000,浦发银行,银行,2024-06-25,7.86,7.88,7.93,7.77,398181,326580576.00,2.04,0.64,0.05,0.14,5.49
174,600000,浦发银行,银行,2024-06-26,7.88,7.89,7.91,7.81,335637,274593635.00,1.27,0.13,0.01,0.11,5.49
175,600000,浦发银行,银行,2024-06-27,7.89,7.90,7.98,7.81,445615,366021816.00,2.15,0.13,0.01,0.15,5.49
176,600000,浦发银行,银行,2024-06-28,7.90,7.91,7.97,7.85,377997,311360174.00,1.52,0.13,0.01,0.13,5.49
177,600000,浦发银行,银行,2024-07-01,7.90,7.96,7.98,7.88,287330,237294502.00,1.26,0.63,0.05,0.10,5.49
178,600000,浦发银行,银行,2024-07-02,7.95,8.21,8.22,7.95,573458,485897424.00,3.39,3.14,0.25,0.20,5.49
179,600000,浦发银行,银行,2024-07-03,8.21,8.21,8.28,8.16,464097,396512668.00,1.46,0.00,0.00,0.16,5.49
180,600000,浦发银行,银行,2024-07-04,8.27,8.18,8.31,8.16,444121,379773335.00,1.83,-0.37,-0.03,0.15,5.49
181,600000,浦发银行,银行,2024-07-05,8.22,8.02,8.23,7.97,519970,436429581.00,3.18,-1.96,-0.16,0.18,5.49
182,600000,浦发银行,银行,2024-07-08,8.02,8.11,8.17,7.94,453208,381472461.00,2.87,1.12,0.09,0.15,5.49
183,600000,浦发银行,银行,2024-07-09,8.15,8.32,8.34,8.09,545342,466546717.00,3.08,2.59,0.21,0.19,5.49
184,600000,浦发银行,银行,2024-07-10,8.32,8.37,8.40,8.28,406046,352263036.00,1.44,0.60,0.05,0.14,5.49
185,600000,浦发银行,银行,2024-07-11,8.39,8.28,8.41,8.24,349462,301339421.00,2.03,-1.08,-0.09,0.12,5.49
186,600000,浦发银行,银行,2024-07-12,8.31,8.52,8.53,8.29,572677,503070724.00,2.90,2.90,0.24,0.20,5.49
187,600000,浦发银行,银行,2024-07-15,8.51,8.56,8.59,8.48,461915,409364220.00,1.29,0.47,0.04,0.16,5.49
188,600000,浦发银行,银行,2024-07-16,8.55,8.54,8.63,8.50,446803,397093120.00,1.52,-0.23,-0.02,0.15,5.49
189,600000,浦发银行,银行,2024-07-17,8.58,8.72,8.75,8.54,881193,794489956.00,2.46,2.11,0.18,0.30,5.49
190,600000,浦发银行,银行,2024-07-18,8.75,8.77,8.78,8.61,662095,575924982.00,1.95,0.57,0.05,0.23,5.49
191,600000,浦发银行,银行,2024-07-19,8.79,8.73,8.79,8.62,619413,539610903.00,1.94,-0.46,-0.04,0.21,5.49
192,600000,浦发银行,银行,2024-07-22,8.71,8.58,8.73,8.52,632289,543154122.00,2.41,-1.72,-0.15,0.22,5.49
193,600000,浦发银行,银行,2024-07-23,8.62,8.59,8.69,8.59,411815,356167715.00,1.17,0.12,0.01,0.14,5.49
194,600000,浦发银行,银行,2024-07-24,8.61,8.55,8.68,8.54,375517,322441687.00,1.63,-0.47,-0.04,0.13,5.49
195,600000,浦发银行,银行,2024-07-25,8.58,8.52,8.58,8.32,601561,508007084.00,3.04,-0.35,-0.03,0.20,5.49
196,600000,浦发银行,银行,2024-07-26,8.48,8.33,8.52,8.24,493590,411165380.00,3.29,-2.23,-0.19,0.17,5.49
197,600000,浦发银行,银行,2024-07-29,8.33,8.53,8.57,8.30,464638,395067013.00,3.24,2.40,0.20,0.16,5.49
198,600000,浦发银行,银行,2024-07-30,8.54,8.39,8.54,8.36,405843,341513550.00,2.11,-1.64,-0.14,0.14,5.49
199,600000,浦发银行,银行,2024-07-31,8.45,8.40,8.46,8.35,434296,365181480.00,1.31,0.12,0.01,0.15,5.49
200,600000,浦发银行,银行,2024-08-01,8.40,8.57,8.61,8.34,545602,464982610.00,3.21,2.02,0.17,0.19,5.49
201,600000,浦发银行,银行,2024-08-02,8.56,8.47,8.60,8.40,313615,266363129.00,2.33,-1.17,-0.10,0.11,5.49
202,600000,浦发银行,银行,2024-08-05,8.47,8.38,8.52,8.35,411788,346404332.00,2.01,-1.06,-0.09,0.14,5.49
203,600000,浦发银行,银行,2024-08-06,8.43,8.24,8.45,8.19,416041,344150545.00,3.10,-1.67,-0.14,0.14,5.49
204,600000,浦发银行,银行,2024-08-07,8.23,8.31,8.37,8.22,265422,220186459.00,1.82,0.85,0.07,0.09,5.49
205,600000,浦发银行,银行,2024-08-08,8.36,8.38,8.45,8.29,276691,231992004.00,1.93,0.84,0.07,0.09,5.49
